date,time,valid,prelim,novalid,
200707, 0000,           42,            ,            ,
200708, 0000,           21,            ,            ,
200709, 0000,           45,            ,            ,
200710, 0000,           59,            ,            ,
200711, 0000,           21,            ,            ,
200712, 0000,           30,            ,            ,
200713, 0000,           33,            ,            ,
200714, 0000,           25,            ,            ,
200715, 0000,           32,            ,            ,
200716, 0000,           51,            ,            ,
200717, 0000,           50,            ,            ,
200718, 0000,           17,            ,            ,
200719, 0000,           13,            ,            ,
200720, 0000,           17,            ,            ,
200721, 0000,           26,            ,            ,
200722, 0000,           67,            ,            ,
200723, 0000,           51,            ,            ,
200724, 0000,           51,            ,            ,
200725, 0000,           64,            ,            ,
200726, 0000,           67,            ,            ,
200727, 0000,           14,            ,            ,
200728, 0000,           23,            ,            ,
200729, 0000,           70,            ,            ,
200730, 0000,           70,            ,            ,
200731, 0000,           72,            ,            ,
200801, 0000,           51,            ,            ,
200802, 0000,           28,            ,            ,
200803, 0000,           20,            ,            ,
200804, 0000,           45,            ,            ,
200805, 0000,           23,            ,            ,
200806, 0000,           18,            ,            ,
200807, 0000,           36,            ,            ,
200808, 0000,           55,            ,            ,
200809, 0000,           32,            ,            ,
200810, 0000,            9,            ,            ,
200811, 0000,           18,            ,            ,
200812, 0000,           27,            ,            ,
200813, 0000,           34,            ,            ,
200814, 0000,           22,            ,            ,
200815, 0000,           12,            ,            ,
200816, 0000,           18,            ,            ,
200817, 0000,           24,            ,            ,
200818, 0000,           45,            ,            ,
200819, 0000,           30,            ,            ,
200820, 0000,           40,            ,            ,
200821, 0000,           41,            ,            ,
200822, 0000,           38,            ,            ,
200823, 0000,           29,            ,            ,
200824, 0000,           13,            ,            ,
200825, 0000,           13,            ,            ,
200826, 0000,           15,            ,            ,
200827, 0000,           15,            ,            ,
200828, 0000,           13,            ,            ,
200829, 0000,           10,            ,            ,
200830, 0000,           27,            ,            ,
200831, 0000,           26,            ,            ,
200901, 0000,           34,            ,            ,
200902, 0000,           29,            ,            ,
200903, 0000,           26,            ,            ,
200904, 0000,           24,            ,            ,
200905, 0000,           20,            ,            ,
200906, 0000,           21,            ,            ,
200907, 0000,           28,            ,            ,
200908, 0000,           25,            ,            ,
200909, 0000,           20,            ,            ,
200910, 0000,           12,            ,            ,
200911, 0000,           12,            ,            ,
200912, 0000,           13,            ,            ,
200913, 0000,           11,            ,            ,
200914, 0000,           19,            ,            ,
200915, 0000,           21,            ,            ,
200916, 0000,           21,            ,            ,
200917, 0000,           17,            ,            ,
200918, 0000,           10,            ,            ,
200919, 0000,           12,            ,            ,
200920, 0000,           13,            ,            ,
200921, 0000,           16,            ,            ,
200922, 0000,           21,            ,            ,
200923, 0000,           22,            ,            ,
200924, 0000,           21,            ,            ,
200925, 0000,           12,            ,            ,
200926, 0000,            9,            ,            ,
200927, 0000,           14,            ,            ,
200928, 0000,           14,            ,            ,
200929, 0000,            9,            ,            ,
200930, 0000,           19,            ,            ,
201001, 0000,           12,            ,            ,
201002, 0000,           12,            ,            ,
201003, 0000,            9,            ,            ,
201004, 0000,            6,            ,            ,
201005, 0000,           11,            ,            ,
201006, 0000,           12,            ,            ,
201007, 0000,           11,            ,            ,
201008, 0000,           11,            ,            ,
201009, 0000,           12,            ,            ,
201010, 0000,            9,            ,            ,
201011, 0000,           11,            ,            ,
201012, 0000,           11,            ,            ,
201013, 0000,           13,            ,            ,
201014, 0000,           15,            ,            ,
201015, 0000,           17,            ,            ,
201016, 0000,           13,            ,            ,
201017, 0000,           15,            ,            ,
201018, 0000,           11,            ,            ,
201019, 0000,            8,            ,            ,
201020, 0000,            8,            ,            ,
201021, 0000,           12,            ,            ,
201022, 0000,           11,            ,            ,
201023, 0000,           12,            ,            ,
201024, 0000,            7,            ,            ,
201025, 0000,            8,            ,            ,
201026, 0000,            7,            ,            ,
201027, 0000,            7,            ,            ,
201028, 0000,            5,            ,            ,
201029, 0000,            9,            ,            ,
201030, 0000,           13,            ,            ,
201031, 0000,           15,            ,            ,
201101, 0000,           11,            ,            ,
201102, 0000,           11,            ,            ,
201103, 0000,           14,            ,            ,
201104, 0000,           11,            ,            ,
201105, 0000,            8,            ,            ,
201106, 0000,           14,            ,            ,
201107, 0000,           14,            ,            ,
201108, 0000,           12,            ,            ,
201109, 0000,           12,            ,            ,
201110, 0000,           12,            ,            ,
201111, 0000,           10,            ,            ,
201112, 0000,           12,            ,            ,
201113, 0000,           15,            ,            ,
201114, 0000,            7,            ,            ,
201115, 0000,            7,            ,            ,
201116, 0000,           10,            ,            ,
201117, 0000,           12,            ,            ,
201118, 0000,           10,            ,            ,
201119, 0000,            9,            ,            ,
201120, 0000,            5,            ,            ,
201121, 0000,            7,            ,            ,
201122, 0000,            6,            ,            ,
201123, 0000,            6,            ,            ,
201124, 0000,            8,            ,            ,
201125, 0000,            9,            ,            ,
201126, 0000,           10,            ,            ,
201127, 0000,           12,            ,            ,
201128, 0000,            9,            ,            ,
201129, 0000,            8,            ,            ,
201130, 0000,           10,            ,            ,
201201, 0000,           13,            ,            ,
201202, 0000,           10,            ,            ,
201203, 0000,            4,            ,            ,
201204, 0000,            8,            ,            ,
201205, 0000,           11,            ,            ,
201206, 0000,           11,            ,            ,
201207, 0000,           10,            ,            ,
201208, 0000,            7,            ,            ,
201209, 0000,           10,            ,            ,
201210, 0000,           10,            ,            ,
201211, 0000,            7,            ,            ,
201212, 0000,            7,            ,            ,
201213, 0000,            6,            ,            ,
201214, 0000,            6,            ,            ,
201215, 0000,            6,            ,            ,
201216, 0000,            9,            ,            ,
201217, 0000,           11,            ,            ,
201218, 0000,            8,            ,            ,
201219, 0000,            9,            ,            ,
201220, 0000,            7,            ,            ,
201221, 0000,            7,            ,            ,
201222, 0000,           10,            ,            ,
201223, 0000,           11,            ,            ,
201224, 0000,           10,            ,            ,
201225, 0000,            7,            ,            ,
201226, 0000,           11,            ,            ,
201227, 0000,           10,            ,            ,
201228, 0000,           12,            ,            ,
201229, 0000,           10,            ,            ,
201230, 0000,            5,            ,            ,
201231, 0000,            9,            ,            ,
210101, 0000,           11,            ,            ,
210102, 0000,           14,            ,            ,
210103, 0000,           10,            ,            ,
210104, 0000,           12,            ,            ,
210105, 0000,           13,            ,            ,
210106, 0000,           14,            ,            ,
210107, 0000,           14,            ,            ,
210108, 0000,           14,            ,            ,
210109, 0000,           11,            ,            ,
210110, 0000,            6,            ,            ,
210111, 0000,            7,            ,            ,
210112, 0000,            6,            ,            ,
210113, 0000,            9,            ,            ,
210114, 0000,           12,            ,            ,
210115, 0000,            8,            ,            ,
210116, 0000,            9,            ,            ,
210117, 0000,            9,            ,            ,
210118, 0000,           13,            ,            ,
210119, 0000,           17,            ,            ,
210120, 0000,           15,            ,            ,
210121, 0000,           12,            ,            ,
210122, 0000,           13,            ,            ,
210123, 0000,           12,            ,            ,
210124, 0000,           11,            ,            ,
210125, 0000,           11,            ,            ,
210126, 0000,           16,            ,            ,
210127, 0000,           12,            ,            ,
210128, 0000,            8,            ,            ,
210129, 0000,            9,            ,            ,
210130, 0000,            9,            ,            ,
210131, 0000,            6,            ,            ,
210201, 0000,            9,            ,            ,
210202, 0000,            8,            ,            ,
210203, 0000,           15,            ,            ,
210204, 0000,             ,            ,            ,
210205, 0000,             ,            ,            ,
210206, 0000,           11,            ,            ,
210207, 0000,           10,            ,            ,
210208, 0000,           14,            ,            ,
210209, 0000,           16,            ,            ,
210210, 0000,           12,            ,            ,
210211, 0000,           11,            ,            ,
210212, 0000,           13,            ,            ,
210213, 0000,           17,            ,            ,
210214, 0000,           12,            ,            ,
210215, 0000,           15,            ,            ,
210216, 0000,           15,            ,            ,
210217, 0000,           14,            ,            ,
210218, 0000,           10,            ,            ,
210219, 0000,             ,            ,           7,
210220, 0000,             ,            ,           7,
210221, 0000,             ,            ,           6,
210222, 0000,             ,            ,           8,
210223, 0000,            7,            ,            ,
210224, 0000,           11,            ,            ,
210225, 0000,           13,            ,            ,
210226, 0000,           13,            ,            ,
210227, 0000,           13,            ,            ,
210228, 0000,            7,            ,            ,
210301, 0000,           13,            ,            ,
210302, 0000,           10,            ,            ,
210303, 0000,            9,            ,            ,
210304, 0000,           10,            ,            ,
210305, 0000,           11,            ,            ,
210306, 0000,            9,            ,            ,
210307, 0000,            9,            ,            ,
210308, 0000,           10,            ,            ,
210309, 0000,           12,            ,            ,
210310, 0000,           10,            ,            ,
210311, 0000,            6,            ,            ,
210312, 0000,            9,            ,            ,
210313, 0000,           10,            ,            ,
210314, 0000,            7,            ,            ,
210315, 0000,            7,            ,            ,
210316, 0000,            9,            ,            ,
210317, 0000,           10,            ,            ,
210318, 0000,            9,            ,            ,
210319, 0000,            6,            ,            ,
210320, 0000,            3,            ,            ,
210321, 0000,            5,            ,            ,
210322, 0000,            7,            ,            ,
210323, 0000,           13,            ,            ,
210324, 0000,           19,            ,            ,
210325, 0000,           12,            ,            ,
210326, 0000,            9,            ,            ,
210327, 0000,            9,            ,            ,
210328, 0000,           10,            ,            ,
210329, 0000,           15,            ,            ,
210330, 0000,           14,            ,            ,
210331, 0000,           53,            ,            ,
210401, 0000,           21,            ,            ,
210402, 0000,           20,            ,            ,
210403, 0000,           12,            ,            ,
210404, 0000,           11,            ,            ,
210405, 0000,            9,            ,            ,
210406, 0000,            7,            ,            ,
210407, 0000,           21,            ,            ,
210408, 0000,           11,            ,            ,
210409, 0000,           11,            ,            ,
210410, 0000,           15,            ,            ,
210411, 0000,           14,            ,            ,
210412, 0000,           13,            ,            ,
210413, 0000,           18,            ,            ,
210414, 0000,           20,            ,            ,
210415, 0000,           19,            ,            ,
210416, 0000,           20,            ,            ,
210417, 0000,           15,            ,            ,
210418, 0000,           21,            ,            ,
210419, 0000,           19,            ,            ,
210420, 0000,           14,            ,            ,
210421, 0000,            9,            ,            ,
210422, 0000,           13,            ,            ,
210423, 0000,           23,            ,            ,
210424, 0000,           27,            ,            ,
210425, 0000,           21,            ,            ,
210426, 0000,           24,            ,            ,
210427, 0000,           33,            ,            ,
210428, 0000,           38,            ,            ,
210429, 0000,           33,            ,            ,
210430, 0000,           40,            ,            ,
210501, 0000,           31,            ,            ,
210502, 0000,           40,            ,            ,
210503, 0000,           28,            ,            ,
210504, 0000,           37,            ,            ,
210505, 0000,           27,            ,            ,
210506, 0000,           25,            ,            ,
210507, 0000,           31,            ,            ,
210508, 0000,           19,            ,            ,
210509, 0000,           24,            ,            ,
210510, 0000,           29,            ,            ,
210511, 0000,           38,            ,            ,
210512, 0000,           51,            ,            ,
210513, 0000,           58,            ,            ,
210514, 0000,           64,            ,            ,
210515, 0000,           65,            ,            ,
210516, 0000,           48,            ,            ,
210517, 0000,           48,            ,            ,
210518, 0000,           56,            ,            ,
210519, 0000,           41,            ,            ,
210520, 0000,           56,            ,            ,
210521, 0000,           27,            ,            ,
210522, 0000,           17,            ,            ,
210523, 0000,           21,            ,            ,
210524, 0000,           26,            ,            ,
210525, 0000,           25,            ,            ,
210526, 0000,           36,            ,            ,
210527, 0000,           56,            ,            ,
210528, 0000,           29,            ,            ,
210529, 0000,           20,            ,            ,
210530, 0000,           23,            ,            ,
210531, 0000,           33,            ,            ,
210601, 0000,           39,            ,            ,
210602, 0000,           18,            ,            ,
210603, 0000,           18,            ,            ,
210604, 0000,           20,            ,            ,
210605, 0000,           17,            ,            ,
210606, 0000,           34,            ,            ,
210607, 0000,           38,            ,            ,
210608, 0000,           84,            ,            ,
210609, 0000,           60,            ,            ,
210610, 0000,           24,            ,            ,
210611, 0000,           24,            ,            ,
210612, 0000,           42,            ,            ,
210613, 0000,           40,            ,            ,
210614, 0000,           19,            ,            ,
210615, 0000,           52,            ,            ,
210616, 0000,           76,            ,            ,
210617, 0000,           78,            ,            ,
210618, 0000,           61,            ,            ,
210619, 0000,           48,            ,            ,
210620, 0000,           91,            ,            ,
210621, 0000,          111,            ,            ,
210622, 0000,           64,            ,            ,
210623, 0000,           29,            ,            ,
210624, 0000,           56,            ,            ,
210625, 0000,           57,            ,            ,
210626, 0000,           47,            ,            ,
210627, 0000,           30,            ,            ,
210628, 0000,           60,            ,            ,
210629, 0000,           83,            ,            ,
210630, 0000,           99,            ,            ,
210701, 0000,           71,            ,            ,
210702, 0000,           31,            ,            ,
210703, 0000,           82,            ,            ,
210704, 0000,           78,            ,            ,
210705, 0000,           61,            ,            ,
210706, 0000,           62,            ,            ,
210707, 0000,           44,            ,            ,
210708, 0000,           72,            ,            ,
210709, 0000,           52,            ,            ,
210710, 0000,           20,            ,            ,
210711, 0000,           34,            ,            ,
210712, 0000,           99,            ,            ,
210713, 0000,           57,            ,            ,
210714, 0000,           25,            ,            ,
210715, 0000,           29,            ,            ,
210716, 0000,           34,            ,            ,
210717, 0000,           26,            ,            ,
210718, 0000,           29,            ,            ,
210719, 0000,           39,            ,            ,
210720, 0000,           35,            ,            ,
210721, 0000,           46,            ,            ,
210722, 0000,           56,            ,            ,
210723, 0000,           54,            ,            ,
210724, 0000,           66,            ,            ,
210725, 0000,           43,            ,            ,
210726, 0000,           19,            ,            ,
210727, 0000,           24,            ,            ,
210728, 0000,           59,            ,            ,
210729, 0000,           81,            ,            ,
210730, 0000,           66,            ,            ,
210731, 0000,           41,            ,            ,
210801, 0000,           36,            ,            ,
210802, 0000,           30,            ,            ,
210803, 0000,           50,            ,            ,
210804, 0000,           55,            ,            ,
210805, 0000,           66,            ,            ,
210806, 0000,           58,            ,            ,
210807, 0000,             ,            ,            ,
210808, 0000,             ,            ,            ,
210809, 0000,             ,            ,            ,
210810, 0000,           41,            ,            ,
210811, 0000,           62,            ,            ,
210812, 0000,           54,            ,            ,
210813, 0000,           71,            ,            ,
210814, 0000,           82,            ,            ,
210815, 0000,           83,            ,            ,
210816, 0000,           44,            ,            ,
210817, 0000,           12,            ,            ,
210818, 0000,           12,            ,            ,
210819, 0000,           14,            ,            ,
210820, 0000,           35,            ,            ,
210821, 0000,           13,            ,            ,
210822, 0000,           16,            ,            ,
210823, 0000,           31,            ,            ,
210824, 0000,           39,            ,            ,
210825, 0000,           25,            ,            ,
210826, 0000,           25,            ,            ,
210827, 0000,           54,            ,            ,
210828, 0000,           37,            ,            ,
210829, 0000,           23,            ,            ,
210830, 0000,           17,            ,            ,
210831, 0000,           18,            ,            ,
210901, 0000,           21,            ,            ,
210902, 0000,           25,            ,            ,
210903, 0000,           18,            ,            ,
210904, 0000,           17,            ,            ,
210905, 0000,           13,            ,            ,
210906, 0000,            9,            ,            ,
210907, 0000,           14,            ,            ,
210908, 0000,           15,            ,            ,
210909, 0000,           27,            ,            ,
210910, 0000,           31,            ,            ,
210911, 0000,           19,            ,            ,
210912, 0000,           11,            ,            ,
210913, 0000,           21,            ,            ,
210914, 0000,           12,            ,            ,
210915, 0000,           14,            ,            ,
210916, 0000,           17,            ,            ,
210917, 0000,           17,            ,            ,
210918, 0000,           23,            ,            ,
210919, 0000,           14,            ,            ,
210920, 0000,           13,            ,            ,
210921, 0000,           20,            ,            ,
210922, 0000,           12,            ,            ,
210923, 0000,           16,            ,            ,
210924, 0000,           19,            ,            ,
210925, 0000,           12,            ,            ,
210926, 0000,            8,            ,            ,
210927, 0000,           11,            ,            ,
210928, 0000,           14,            ,            ,
210929, 0000,           14,            ,            ,
210930, 0000,            8,            ,            ,
211001, 0000,            7,            ,            ,
211002, 0000,            4,            ,            ,
211003, 0000,            9,            ,            ,
211004, 0000,           10,            ,            ,
211005, 0000,           13,            ,            ,
211006, 0000,           12,            ,            ,
211007, 0000,           13,            ,            ,
211008, 0000,           10,            ,            ,
211009, 0000,           11,            ,            ,
211010, 0000,           10,            ,            ,
211011, 0000,           16,            ,            ,
211012, 0000,           12,            ,            ,
211013, 0000,            8,            ,            ,
211014, 0000,            6,            ,            ,
211015, 0000,            8,            ,            ,
211016, 0000,            7,            ,            ,
211017, 0000,            8,            ,            ,
211018, 0000,            9,            ,            ,
211019, 0000,           12,            ,            ,
211020, 0000,           17,            ,            ,
211021, 0000,           17,            ,            ,
211022, 0000,           11,            ,            ,
211023, 0000,            8,            ,            ,
211024, 0000,            8,            ,            ,
211025, 0000,            6,            ,            ,
211026, 0000,            8,            ,            ,
211027, 0000,           11,            ,            ,
211028, 0000,            8,            ,            ,
211029, 0000,           12,            ,            ,
211030, 0000,           12,            ,            ,
211031, 0000,            9,            ,            ,
211101, 0000,           13,            ,            ,
211102, 0000,           11,            ,            ,
211103, 0000,            9,            ,            ,
211104, 0000,            6,            ,            ,
211105, 0000,            8,            ,            ,
211106, 0000,            9,            ,            ,
211107, 0000,           10,            ,            ,
211108, 0000,            7,            ,            ,
211109, 0000,            8,            ,            ,
211110, 0000,           10,            ,            ,
211111, 0000,           11,            ,            ,
211112, 0000,            7,            ,            ,
211113, 0000,            5,            ,            ,
211114, 0000,            4,            ,            ,
211115, 0000,            3,            ,            ,
211116, 0000,            7,            ,            ,
211117, 0000,            8,            ,            ,
211118, 0000,            6,            ,            ,
211119, 0000,           10,            ,            ,
211120, 0000,           12,            ,            ,
211121, 0000,            8,            ,            ,
211122, 0000,            6,            ,            ,
211123, 0000,            8,            ,            ,
211124, 0000,            8,            ,            ,
211125, 0000,            9,            ,            ,
211126, 0000,           10,            ,            ,
211127, 0000,            4,            ,            ,
211128, 0000,            6,            ,            ,
211129, 0000,            6,            ,            ,
211130, 0000,            6,            ,            ,
211201, 0000,            9,            ,            ,
211202, 0000,            9,            ,            ,
211203, 0000,           12,            ,            ,
211204, 0000,            9,            ,            ,
211205, 0000,            9,            ,            ,
211206, 0000,           12,            ,            ,
211207, 0000,            9,            ,            ,
211208, 0000,           10,            ,            ,
211209, 0000,           14,            ,            ,
211210, 0000,            8,            ,            ,
211211, 0000,            5,            ,            ,
211212, 0000,            6,            ,            ,
211213, 0000,            5,            ,            ,
211214, 0000,            7,            ,            ,
211215, 0000,            7,            ,            ,
211216, 0000,            8,            ,            ,
211217, 0000,            7,            ,            ,
211218, 0000,            8,            ,            ,
211219, 0000,            8,            ,            ,
211220, 0000,            9,            ,            ,
211221, 0000,            9,            ,            ,
211222, 0000,           13,            ,            ,
211223, 0000,             ,            ,          13,
211224, 0000,            8,            ,            ,
211225, 0000,             ,            ,           6,
211226, 0000,             ,            ,           6,
211227, 0000,             ,            ,          11,
211228, 0000,           14,            ,            ,
211229, 0000,            8,            ,            ,
211230, 0000,            8,            ,            ,
211231, 0000,            7,            ,            ,
220101, 0000,            5,            ,            ,
220102, 0000,            3,            ,            ,
220103, 0000,            3,            ,            ,
220104, 0000,            3,            ,            ,
220105, 0000,            8,            ,            ,
220106, 0000,            8,            ,            ,
220107, 0000,            9,            ,            ,
220108, 0000,            6,            ,            ,
220109, 0000,            7,            ,            ,
220110, 0000,            6,            ,            ,
220111, 0000,            7,            ,            ,
220112, 0000,            7,            ,            ,
220113, 0000,            6,            ,            ,
220114, 0000,            5,            ,            ,
220115, 0000,            8,            ,            ,
220116, 0000,            7,            ,            ,
220117, 0000,            3,            ,            ,
220118, 0000,            5,            ,            ,
220119, 0000,            6,            ,            ,
220120, 0000,            7,            ,            ,
220121, 0000,            5,            ,            ,
220122, 0000,            3,            ,            ,
220123, 0000,            5,            ,            ,
220124, 0000,            5,            ,            ,
220125, 0000,            6,            ,            ,
220126, 0000,            9,            ,            ,
220127, 0000,            6,            ,            ,
220128, 0000,            7,            ,            ,
220129, 0000,           11,            ,            ,
220130, 0000,           10,            ,            ,
220131, 0000,            7,            ,            ,
220201, 0000,            5,            ,            ,
220202, 0000,            7,            ,            ,
220203, 0000,            5,            ,            ,
220204, 0000,            7,            ,            ,
220205, 0000,            7,            ,            ,
220206, 0000,            6,            ,            ,
220207, 0000,           10,            ,            ,
220208, 0000,            9,            ,            ,
220209, 0000,           20,            ,            ,
220210, 0000,           14,            ,            ,
220211, 0000,           28,            ,            ,
220212, 0000,           33,            ,            ,
220213, 0000,           18,            ,            ,
220214, 0000,           16,            ,            ,
220215, 0000,           11,            ,            ,
220216, 0000,           11,            ,            ,
220217, 0000,           20,            ,            ,
220218, 0000,           21,            ,            ,
220219, 0000,           13,            ,            ,
220220, 0000,            4,            ,            ,
220221, 0000,            8,            ,            ,
220222, 0000,            5,            ,            ,
220223, 0000,            6,            ,            ,
220224, 0000,            7,            ,            ,
220225, 0000,            9,            ,            ,
220226, 0000,            5,            ,            ,
220227, 0000,            5,            ,            ,
220228, 0000,             ,            ,            ,
220301, 0000,             ,            ,            ,
220302, 0000,             ,            ,            ,
220303, 0000,             ,            ,           7,
220304, 0000,           15,            ,            ,
220305, 0000,           10,            ,            ,
220306, 0000,            9,            ,            ,
220307, 0000,            8,            ,            ,
220308, 0000,           10,            ,            ,
220309, 0000,            7,            ,            ,
220310, 0000,           12,            ,            ,
220311, 0000,           15,            ,            ,
220312, 0000,           17,            ,            ,
220313, 0000,           20,            ,            ,
220314, 0000,           20,            ,            ,
220315, 0000,           18,            ,            ,
220316, 0000,           14,            ,            ,
220317, 0000,           12,            ,            ,
220318, 0000,           15,            ,            ,
220319, 0000,           19,            ,            ,
220320, 0000,           17,            ,            ,
220321, 0000,            8,            ,            ,
220322, 0000,            9,            ,            ,
220323, 0000,            7,            ,            ,
220324, 0000,            9,            ,            ,
220325, 0000,           18,            ,            ,
220326, 0000,           17,            ,            ,
220327, 0000,           10,            ,            ,
220328, 0000,           12,            ,            ,
220329, 0000,            6,            ,            ,
220330, 0000,            7,            ,            ,
220331, 0000,           18,            ,            ,
220401, 0000,           28,            ,            ,
220402, 0000,           23,            ,            ,
220403, 0000,            5,            ,            ,
220404, 0000,            9,            ,            ,
220405, 0000,           16,            ,            ,
220406, 0000,           12,            ,            ,
220407, 0000,           15,            ,            ,
220408, 0000,           10,            ,            ,
220409, 0000,           11,            ,            ,
220410, 0000,            6,            ,            ,
220411, 0000,            7,            ,            ,
220412, 0000,           12,            ,            ,
220413, 0000,           12,            ,            ,
220414, 0000,           17,            ,            ,
220415, 0000,           15,            ,            ,
220416, 0000,           23,            ,            ,
220417, 0000,           22,            ,            ,
220418, 0000,           26,            ,            ,
220419, 0000,           26,            ,            ,
220420, 0000,           14,            ,            ,
220421, 0000,           34,            ,            ,
220422, 0000,           18,            ,            ,
220423, 0000,           35,            ,            ,
220424, 0000,           19,            ,            ,
220425, 0000,            2,            ,            ,
220426, 0000,            6,            ,            ,
220427, 0000,             ,            ,            ,
220428, 0000,             ,            ,            ,
220429, 0000,           22,            ,            ,
220430, 0000,           23,            ,            ,
220501, 0000,           20,            ,            ,
220502, 0000,           29,            ,            ,
220503, 0000,           31,            ,            ,
220504, 0000,           36,            ,            ,
220505, 0000,           33,            ,            ,
220506, 0000,           43,            ,            ,
220507, 0000,           54,            ,            ,
220508, 0000,           37,            ,            ,
220509, 0000,           31,            ,            ,
220510, 0000,           36,            ,            ,
220511, 0000,           53,            ,            ,
220512, 0000,           68,            ,            ,
220513, 0000,           24,            ,            ,
220514, 0000,           33,            ,            ,
220515, 0000,           50,            ,            ,
220516, 0000,           73,            ,            ,
220517, 0000,           55,            ,            ,
220518, 0000,           54,            ,            ,
220519, 0000,           57,            ,            ,
220520, 0000,           42,            ,            ,
220521, 0000,           22,            ,            ,
220522, 0000,           50,            ,            ,
220523, 0000,           31,            ,            ,
220524, 0000,           36,            ,            ,
220525, 0000,           20,            ,            ,
220526, 0000,           18,            ,            ,
220527, 0000,           23,            ,            ,
220528, 0000,           23,            ,            ,
220529, 0000,           27,            ,            ,
220530, 0000,           38,            ,            ,
220531, 0000,           63,            ,            ,
220601, 0000,             ,          87,            ,
220602, 0000,             ,          56,            ,
220603, 0000,             ,          25,            ,
220604, 0000,             ,          19,            ,
220605, 0000,             ,          39,            ,
220606, 0000,             ,          43,            ,
220607, 0000,             ,          43,            ,
220608, 0000,             ,          58,            ,
220609, 0000,             ,          21,            ,
220610, 0000,             ,          39,            ,
220611, 0000,             ,          98,            ,
220612, 0000,             ,          40,            ,
220613, 0000,             ,          44,            ,
220614, 0000,             ,          57,            ,
220615, 0000,             ,         104,            ,
220616, 0000,             ,          33,            ,
220617, 0000,             ,          25,            ,
220618, 0000,             ,          41,            ,
220619, 0000,             ,          50,            ,
220620, 0000,             ,         114,            ,
220621, 0000,             ,          91,            ,
220622, 0000,             ,          62,            ,
220623, 0000,             ,          33,            ,
220624, 0000,             ,          61,            ,
220625, 0000,             ,          57,            ,
220626, 0000,             ,          75,            ,
220627, 0000,             ,          50,            ,
220628, 0000,             ,          55,            ,
220629, 0000,             ,          63,            ,
220630, 0000,             ,          23,            ,
220701, 0000,             ,          10,            ,
220702, 0000,             ,          73,            ,
220703, 0000,             ,          97,            ,
220704, 0000,             ,          83,            ,
220705, 0000,             ,          52,            ,
220706, 0000,             ,          36,            ,
220707, 0000,             ,          43,            ,
220708, 0000,             ,          46,            ,
220709, 0000,             ,          16,            ,
220710, 0000,             ,          26,            ,
220711, 0000,             ,          50,            ,
220712, 0000,             ,          79,            ,
220713, 0000,             ,          48,            ,
220714, 0000,             ,           8,            ,
220715, 0000,             ,          40,            ,
220716, 0000,             ,          56,            ,
220717, 0000,             ,          77,            ,
220718, 0000,             ,          26,            ,
220719, 0000,             ,          21,            ,
220720, 0000,             ,          27,            ,
220721, 0000,             ,          34,            ,
220722, 0000,             ,          48,            ,
220723, 0000,             ,          56,            ,
220724, 0000,             ,          42,            ,
220725, 0000,             ,          44,            ,
220726, 0000,             ,          66,            ,
220727, 0000,             ,          59,            ,
220728, 0000,             ,          23,            ,
220729, 0000,             ,          51,            ,
220730, 0000,             ,          53,            ,
220731, 0000,             ,          75,            ,
220801, 0000,             ,          39,            ,
220802, 0000,             ,          33,            ,
220803, 0000,             ,          45,            ,
220804, 0000,             ,          40,            ,
220805, 0000,             ,          47,            ,
220806, 0000,             ,          31,            ,
220807, 0000,             ,          28,            ,
220808, 0000,             ,          31,            ,
