date,valid
2019-06-24,52.0
2019-06-25,33.0
2019-06-26,59.0
2019-06-27,60.0
2019-06-28,52.0
2019-06-29,19.0
2019-06-30,21.0
2019-07-01,45.0
2019-07-02,61.0
2019-07-03,47.0
2019-07-04,
2019-07-05,
2019-07-06,
2019-07-07,
2019-07-08,
2019-07-09,
2019-07-10,
2019-07-11,81.0
2019-07-12,69.0
2019-07-13,70.0
2019-07-14,60.0
2019-07-15,72.0
2019-07-16,88.0
2019-07-17,72.0
2019-07-18,43.0
2019-07-19,74.0
2019-07-20,95.0
2019-07-21,20.0
2019-07-22,45.0
2019-07-23,47.0
2019-07-24,61.0
2019-07-25,59.0
2019-07-26,75.0
2019-07-27,106.0
2019-07-28,84.0
2019-07-29,31.0
2019-07-30,30.0
2019-07-31,28.0
2019-08-01,18.0
2019-08-02,33.0
2019-08-03,71.0
2019-08-04,59.0
2019-08-05,32.0
2019-08-06,37.0
2019-08-07,34.0
2019-08-08,54.0
2019-08-09,61.0
2019-08-10,61.0
2019-08-11,35.0
2019-08-12,25.0
2019-08-13,77.0
2019-08-14,54.0
2019-08-15,48.0
2019-08-16,50.0
2019-08-17,26.0
2019-08-18,27.0
2019-08-19,25.0
2019-08-20,22.0
2019-08-21,39.0
2019-08-22,37.0
2019-08-23,30.0
2019-08-24,34.0
2019-08-25,35.0
2019-08-26,44.0
2019-08-27,28.0
2019-08-28,20.0
2019-08-29,12.0
2019-08-30,15.0
2019-08-31,24.0
2019-09-01,25.0
2019-09-02,24.0
2019-09-03,32.0
2019-09-04,35.0
2019-09-05,13.0
2019-09-06,20.0
2019-09-07,14.0
2019-09-08,15.0
2019-09-09,9.0
2019-09-10,22.0
2019-09-11,14.0
2019-09-12,18.0
2019-09-13,21.0
2019-09-14,28.0
2019-09-15,11.0
2019-09-16,12.0
2019-09-17,22.0
2019-09-18,25.0
2019-09-19,9.0
2019-09-20,11.0
2019-09-21,17.0
2019-09-22,25.0
2019-09-23,19.0
2019-09-24,26.0
2019-09-25,25.0
2019-09-26,19.0
2019-09-27,14.0
2019-09-28,19.0
2019-09-29,14.0
2019-09-30,7.0
2019-10-01,7.0
2019-10-02,8.0
2019-10-03,12.0
2019-10-04,13.0
2019-10-05,24.0
2019-10-06,13.0
2019-10-07,9.0
2019-10-08,11.0
2019-10-09,17.0
2019-10-10,25.0
2019-10-11,25.0
2019-10-12,26.0
2019-10-13,23.0
2019-10-14,15.0
2019-10-15,14.0
2019-10-16,12.0
2019-10-17,11.0
2019-10-18,14.0
2019-10-19,15.0
2019-10-20,12.0
2019-10-21,16.0
2019-10-22,14.0
2019-10-23,14.0
2019-10-24,15.0
2019-10-25,18.0
2019-10-26,12.0
2019-10-27,14.0
2019-10-28,9.0
2019-10-29,11.0
2019-10-30,12.0
2019-10-31,14.0
2019-11-01,11.0
2019-11-02,8.0
2019-11-03,12.0
2019-11-04,11.0
2019-11-05,12.0
2019-11-06,13.0
2019-11-07,14.0
2019-11-08,22.0
2019-11-09,17.0
2019-11-10,15.0
2019-11-11,17.0
2019-11-12,13.0
2019-11-13,14.0
2019-11-14,12.0
2019-11-15,11.0
2019-11-16,9.0
2019-11-17,10.0
2019-11-18,11.0
2019-11-19,14.0
2019-11-20,12.0
2019-11-21,15.0
2019-11-22,17.0
2019-11-23,11.0
2019-11-24,10.0
2019-11-25,8.0
2019-11-26,9.0
2019-11-27,9.0
2019-11-28,13.0
2019-11-29,11.0
2019-11-30,15.0
2019-12-01,19.0
2019-12-02,19.0
2019-12-03,12.0
2019-12-04,14.0
2019-12-05,23.0
2019-12-06,17.0
2019-12-07,18.0
2019-12-08,15.0
2019-12-09,13.0
2019-12-10,11.0
2019-12-11,11.0
2019-12-12,12.0
2019-12-13,16.0
2019-12-14,13.0
2019-12-15,12.0
2019-12-16,11.0
2019-12-17,12.0
2019-12-18,13.0
2019-12-19,14.0
2019-12-20,13.0
2019-12-21,13.0
2019-12-22,14.0
2019-12-23,15.0
2019-12-24,12.0
2019-12-25,9.0
2019-12-26,12.0
2019-12-27,15.0
2019-12-28,14.0
2019-12-29,12.0
2019-12-30,19.0
2019-12-31,21.0
2020-01-01,21.0
2020-01-02,16.0
2020-01-03,17.0
2020-01-04,16.0
2020-01-05,19.0
2020-01-06,15.0
2020-01-07,14.0
2020-01-08,9.0
2020-01-09,10.0
2020-01-10,13.0
2020-01-11,15.0
2020-01-12,15.0
2020-01-13,15.0
2020-01-14,15.0
2020-01-15,11.0
2020-01-16,18.0
2020-01-17,
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,15.0
2020-01-22,17.0
2020-01-23,12.0
2020-01-24,13.0
2020-01-25,14.0
2020-01-26,14.0
2020-01-27,10.0
2020-01-28,17.0
2020-01-29,10.0
2020-01-30,13.0
2020-01-31,15.0
2020-02-01,16.0
2020-02-02,8.0
2020-02-03,4.0
2020-02-04,8.0
2020-02-05,11.0
2020-02-06,9.0
2020-02-07,11.0
2020-02-08,15.0
2020-02-09,24.0
2020-02-10,16.0
2020-02-11,19.0
2020-02-12,18.0
2020-02-13,15.0
2020-02-14,22.0
2020-02-15,26.0
2020-02-16,17.0
2020-02-17,9.0
2020-02-18,19.0
2020-02-19,24.0
2020-02-20,25.0
2020-02-21,20.0
2020-02-22,17.0
2020-02-23,17.0
2020-02-24,18.0
2020-02-25,17.0
2020-02-26,23.0
2020-02-27,21.0
2020-02-28,34.0
2020-02-29,32.0
2020-03-01,22.0
2020-03-02,15.0
2020-03-03,17.0
2020-03-04,16.0
2020-03-05,22.0
2020-03-06,21.0
2020-03-07,15.0
2020-03-08,11.0
2020-03-09,13.0
2020-03-10,14.0
2020-03-11,11.0
2020-03-12,13.0
2020-03-13,7.0
2020-03-14,9.0
2020-03-15,11.0
2020-03-16,12.0
2020-03-17,12.0
2020-03-18,11.0
2020-03-19,11.0
2020-03-20,13.0
2020-03-21,16.0
2020-03-22,10.0
2020-03-23,6.0
2020-03-24,8.0
2020-03-25,10.0
2020-03-26,14.0
2020-03-27,16.0
2020-03-28,23.0
2020-03-29,18.0
2020-03-30,15.0
2020-03-31,16.0
2020-04-01,17.0
2020-04-02,22.0
2020-04-03,19.0
2020-04-04,19.0
2020-04-05,15.0
2020-04-06,13.0
2020-04-07,16.0
2020-04-08,24.0
2020-04-09,26.0
2020-04-10,24.0
2020-04-11,32.0
2020-04-12,26.0
2020-04-13,22.0
2020-04-14,20.0
2020-04-15,30.0
2020-04-16,32.0
2020-04-17,22.0
2020-04-18,23.0
2020-04-19,15.0
2020-04-20,15.0
2020-04-21,21.0
2020-04-22,21.0
2020-04-23,33.0
2020-04-24,21.0
2020-04-25,20.0
2020-04-26,13.0
2020-04-27,13.0
2020-04-28,10.0
2020-04-29,17.0
2020-04-30,23.0
2020-05-01,32.0
2020-05-02,33.0
2020-05-03,41.0
2020-05-04,21.0
2020-05-05,19.0
2020-05-06,32.0
2020-05-07,33.0
2020-05-08,33.0
2020-05-09,31.0
2020-05-10,28.0
2020-05-11,15.0
2020-05-12,33.0
2020-05-13,39.0
2020-05-14,36.0
2020-05-15,35.0
2020-05-16,28.0
2020-05-17,29.0
2020-05-18,35.0
2020-05-19,47.0
2020-05-20,
2020-05-21,30.0
2020-05-22,44.0
2020-05-23,64.0
2020-05-24,59.0
2020-05-25,30.0
2020-05-26,34.0
2020-05-27,45.0
2020-05-28,61.0
2020-05-29,60.0
2020-05-30,52.0
2020-05-31,52.0
2020-06-01,54.0
2020-06-02,74.0
2020-06-03,35.0
2020-06-04,49.0
2020-06-05,70.0
2020-06-06,81.0
2020-06-07,90.0
2020-06-08,67.0
2020-06-09,61.0
2020-06-10,72.0
2020-06-11,61.0
2020-06-12,17.0
2020-06-13,94.0
2020-06-14,79.0
2020-06-15,46.0
2020-06-16,68.0
2020-06-17,36.0
2020-06-18,26.0
2020-06-19,21.0
2020-06-20,24.0
2020-06-21,29.0
2020-06-22,34.0
2020-06-23,9.0
2020-06-24,21.0
2020-06-25,50.0
2020-06-26,33.0
2020-06-27,91.0
2020-06-28,70.0
2020-06-29,13.0
2020-06-30,31.0
2020-07-01,16.0
2020-07-02,44.0
2020-07-03,58.0
2020-07-04,
2020-07-05,
2020-07-06,45.0
2020-07-07,64.0
2020-07-08,24.0
2020-07-09,57.0
2020-07-10,65.0
2020-07-11,57.0
2020-07-12,61.0
2020-07-13,80.0
2020-07-14,49.0
2020-07-15,37.0
2020-07-16,77.0
2020-07-17,65.0
2020-07-18,30.0
2020-07-19,19.0
2020-07-20,24.0
2020-07-21,21.0
2020-07-22,38.0
2020-07-23,46.0
2020-07-24,52.0
2020-07-25,91.0
2020-07-26,94.0
2020-07-27,34.0
2020-07-28,58.0
2020-07-29,83.0
2020-07-30,57.0
2020-07-31,85.0
2020-08-01,81.0
2020-08-02,65.0
2020-08-03,39.0
2020-08-04,43.0
2020-08-05,22.0
2020-08-06,19.0
2020-08-07,37.0
2020-08-08,71.0
2020-08-09,37.0
2020-08-10,15.0
2020-08-11,21.0
2020-08-12,53.0
2020-08-13,42.0
2020-08-14,31.0
2020-08-15,21.0
2020-08-16,37.0
2020-08-17,43.0
2020-08-18,52.0
2020-08-19,42.0
2020-08-20,85.0
2020-08-21,41.0
2020-08-22,44.0
2020-08-23,28.0
2020-08-24,18.0
2020-08-25,19.0
2020-08-26,11.0
2020-08-27,23.0
2020-08-28,25.0
2020-08-29,14.0
2020-08-30,26.0
2020-08-31,32.0
2020-09-01,31.0
2020-09-02,40.0
2020-09-03,36.0
2020-09-04,29.0
2020-09-05,28.0
2020-09-06,26.0
2020-09-07,21.0
2020-09-08,32.0
2020-09-09,26.0
2020-09-10,15.0
2020-09-11,16.0
2020-09-12,19.0
2020-09-13,14.0
2020-09-14,24.0
2020-09-15,27.0
2020-09-16,25.0
2020-09-17,18.0
2020-09-18,15.0
2020-09-19,14.0
2020-09-20,15.0
2020-09-21,19.0
2020-09-22,24.0
2020-09-23,24.0
2020-09-24,18.0
2020-09-25,18.0
2020-09-26,10.0
2020-09-27,14.0
2020-09-28,13.0
2020-09-29,13.0
2020-09-30,12.0
2020-10-01,12.0
2020-10-02,16.0
2020-10-03,13.0
2020-10-04,7.0
2020-10-05,14.0
2020-10-06,13.0
2020-10-07,12.0
2020-10-08,14.0
2020-10-09,15.0
2020-10-10,13.0
2020-10-11,12.0
2020-10-12,13.0
2020-10-13,16.0
2020-10-14,22.0
2020-10-15,22.0
2020-10-16,21.0
2020-10-17,22.0
2020-10-18,18.0
2020-10-19,10.0
2020-10-20,10.0
2020-10-21,14.0
2020-10-22,15.0
2020-10-23,15.0
2020-10-24,10.0
2020-10-25,8.0
2020-10-26,11.0
2020-10-27,11.0
2020-10-28,7.0
2020-10-29,12.0
2020-10-30,15.0
2020-10-31,19.0
2020-11-01,15.0
2020-11-02,16.0
2020-11-03,16.0
2020-11-04,14.0
2020-11-05,12.0
2020-11-06,17.0
2020-11-07,16.0
2020-11-08,16.0
2020-11-09,14.0
2020-11-10,15.0
2020-11-11,18.0
2020-11-12,13.0
2020-11-13,20.0
2020-11-14,10.0
2020-11-15,9.0
2020-11-16,11.0
2020-11-17,18.0
2020-11-18,12.0
2020-11-19,17.0
2020-11-20,10.0
2020-11-21,9.0
2020-11-22,9.0
2020-11-23,9.0
2020-11-24,6.0
2020-11-25,8.0
2020-11-26,9.0
2020-11-27,14.0
2020-11-28,12.0
2020-11-29,7.0
2020-11-30,9.0
2020-12-01,14.0
2020-12-02,13.0
2020-12-03,9.0
2020-12-04,13.0
2020-12-05,16.0
2020-12-06,15.0
2020-12-07,13.0
2020-12-08,10.0
2020-12-09,12.0
2020-12-10,13.0
2020-12-11,9.0
2020-12-12,8.0
2020-12-13,6.0
2020-12-14,7.0
2020-12-15,8.0
2020-12-16,11.0
2020-12-17,14.0
2020-12-18,13.0
2020-12-19,9.0
2020-12-20,8.0
2020-12-21,10.0
2020-12-22,15.0
2020-12-23,13.0
2020-12-24,14.0
2020-12-25,10.0
2020-12-26,13.0
2020-12-27,13.0
2020-12-28,9.0
2020-12-29,15.0
2020-12-30,7.0
2020-12-31,11.0
2021-01-01,13.0
2021-01-02,12.0
2021-01-03,12.0
2021-01-04,9.0
2021-01-05,
2021-01-06,
2021-01-07,
2021-01-08,
2021-01-09,
2021-01-10,3.0
2021-01-11,7.0
2021-01-12,9.0
2021-01-13,10.0
2021-01-14,13.0
2021-01-15,8.0
2021-01-16,10.0
2021-01-17,14.0
2021-01-18,13.0
2021-01-19,17.0
2021-01-20,16.0
2021-01-21,12.0
2021-01-22,13.0
2021-01-23,13.0
2021-01-24,12.0
2021-01-25,12.0
2021-01-26,14.0
2021-01-27,14.0
2021-01-28,11.0
2021-01-29,12.0
2021-01-30,9.0
2021-01-31,7.0
2021-02-01,9.0
2021-02-02,8.0
2021-02-03,10.0
2021-02-04,9.0
2021-02-05,12.0
2021-02-06,12.0
2021-02-07,12.0
2021-02-08,9.0
2021-02-09,12.0
2021-02-10,12.0
2021-02-11,12.0
2021-02-12,16.0
2021-02-13,15.0
2021-02-14,12.0
2021-02-15,15.0
2021-02-16,14.0
2021-02-17,14.0
2021-02-18,8.0
2021-02-19,8.0
2021-02-20,10.0
2021-02-21,9.0
2021-02-22,9.0
2021-02-23,9.0
2021-02-24,11.0
2021-02-25,16.0
2021-02-26,14.0
2021-02-27,14.0
2021-02-28,8.0
2021-03-01,9.0
2021-03-02,13.0
2021-03-03,12.0
2021-03-04,12.0
2021-03-05,12.0
2021-03-06,10.0
2021-03-07,10.0
2021-03-08,10.0
2021-03-09,12.0
2021-03-10,12.0
2021-03-11,7.0
2021-03-12,9.0
2021-03-13,10.0
2021-03-14,9.0
2021-03-15,7.0
2021-03-16,10.0
2021-03-17,10.0
2021-03-18,12.0
2021-03-19,10.0
2021-03-20,5.0
2021-03-21,5.0
2021-03-22,5.0
2021-03-23,10.0
2021-03-24,17.0
2021-03-25,11.0
2021-03-26,9.0
2021-03-27,8.0
2021-03-28,8.0
2021-03-29,16.0
2021-03-30,17.0
2021-03-31,29.0
2021-04-01,29.0
2021-04-02,18.0
2021-04-03,15.0
2021-04-04,15.0
2021-04-05,11.0
2021-04-06,
2021-04-07,10.0
2021-04-08,10.0
2021-04-09,4.0
2021-04-10,9.0
2021-04-11,7.0
2021-04-12,9.0
2021-04-13,10.0
2021-04-14,14.0
2021-04-15,14.0
2021-04-16,15.0
2021-04-17,13.0
2021-04-18,21.0
2021-04-19,21.0
2021-04-20,13.0
2021-04-21,3.0
2021-04-22,6.0
2021-04-23,13.0
2021-04-24,16.0
2021-04-25,14.0
2021-04-26,17.0
2021-04-27,21.0
2021-04-28,28.0
2021-04-29,26.0
2021-04-30,33.0
2021-05-01,39.0
2021-05-02,40.0
2021-05-03,36.0
2021-05-04,30.0
2021-05-05,21.0
2021-05-06,23.0
2021-05-07,24.0
2021-05-08,22.0
2021-05-09,18.0
2021-05-10,38.0
2021-05-11,32.0
2021-05-12,37.0
2021-05-13,53.0
2021-05-14,73.0
2021-05-15,85.0
2021-05-16,95.0
2021-05-17,42.0
2021-05-18,59.0
2021-05-19,46.0
2021-05-20,28.0
2021-05-21,18.0
2021-05-22,20.0
2021-05-23,25.0
2021-05-24,28.0
2021-05-25,28.0
2021-05-26,45.0
2021-05-27,38.0
2021-05-28,43.0
2021-05-29,27.0
2021-05-30,21.0
2021-05-31,29.0
2021-06-01,34.0
2021-06-02,25.0
2021-06-03,29.0
2021-06-04,22.0
2021-06-05,26.0
2021-06-06,46.0
2021-06-07,23.0
2021-06-08,45.0
2021-06-09,31.0
2021-06-10,19.0
2021-06-11,34.0
2021-06-12,58.0
2021-06-13,39.0
2021-06-14,36.0
2021-06-15,57.0
2021-06-16,49.0
2021-06-17,41.0
2021-06-18,43.0
2021-06-19,58.0
2021-06-20,93.0
2021-06-21,62.0
2021-06-22,51.0
2021-06-23,20.0
2021-06-24,42.0
2021-06-25,29.0
2021-06-26,19.0
2021-06-27,83.0
2021-06-28,106.0
2021-06-29,111.0
2021-06-30,89.0
2021-07-01,95.0
2021-07-02,50.0
2021-07-03,109.0
2021-07-04,138.0
2021-07-05,70.0
2021-07-06,62.0
2021-07-07,44.0
2021-07-08,63.0
2021-07-09,59.0
2021-07-10,43.0
2021-07-11,107.0
2021-07-12,95.0
2021-07-13,65.0
2021-07-14,80.0
2021-07-15,65.0
2021-07-16,46.0
2021-07-17,43.0
2021-07-18,116.0
2021-07-19,76.0
2021-07-20,69.0
2021-07-21,65.0
2021-07-22,74.0
2021-07-23,79.0
2021-07-24,61.0
2021-07-25,33.0
2021-07-26,
2021-07-27,37.0
2021-07-28,83.0
2021-07-29,59.0
2021-07-30,75.0
2021-07-31,102.0
2021-08-01,73.0
2021-08-02,54.0
2021-08-03,60.0
2021-08-04,70.0
2021-08-05,72.0
2021-08-06,81.0
2021-08-07,52.0
2021-08-08,41.0
2021-08-09,34.0
2021-08-10,42.0
2021-08-11,56.0
2021-08-12,62.0
2021-08-13,103.0
2021-08-14,120.0
2021-08-15,95.0
2021-08-16,45.0
2021-08-17,16.0
2021-08-18,8.0
2021-08-19,14.0
2021-08-20,33.0
2021-08-21,15.0
2021-08-22,16.0
2021-08-23,18.0
2021-08-24,20.0
2021-08-25,28.0
2021-08-26,23.0
2021-08-27,40.0
2021-08-28,45.0
2021-08-29,36.0
2021-08-30,21.0
2021-08-31,25.0
2021-09-01,23.0
2021-09-02,30.0
2021-09-03,25.0
2021-09-04,17.0
2021-09-05,16.0
2021-09-06,5.0
2021-09-07,12.0
2021-09-08,17.0
2021-09-09,24.0
2021-09-10,28.0
2021-09-11,18.0
2021-09-12,3.0
2021-09-13,8.0
2021-09-14,12.0
2021-09-15,19.0
2021-09-16,18.0
2021-09-17,15.0
2021-09-18,27.0
2021-09-19,12.0
2021-09-20,11.0
2021-09-21,17.0
2021-09-22,11.0
2021-09-23,15.0
2021-09-24,16.0
2021-09-25,14.0
2021-09-26,9.0
2021-09-27,10.0
2021-09-28,18.0
2021-09-29,15.0
2021-09-30,5.0
2021-10-01,6.0
2021-10-02,4.0
2021-10-03,7.0
2021-10-04,10.0
2021-10-05,14.0
2021-10-06,14.0
2021-10-07,14.0
2021-10-08,9.0
2021-10-09,11.0
2021-10-10,6.0
2021-10-11,12.0
2021-10-12,10.0
2021-10-13,
2021-10-14,
2021-10-15,
2021-10-16,9.0
2021-10-17,6.0
2021-10-18,8.0
2021-10-19,10.0
2021-10-20,17.0
2021-10-21,19.0
2021-10-22,14.0
2021-10-23,7.0
2021-10-24,7.0
2021-10-25,6.0
2021-10-26,9.0
2021-10-27,10.0
2021-10-28,12.0
2021-10-29,14.0
2021-10-30,12.0
2021-10-31,19.0
2021-11-01,11.0
2021-11-02,10.0
2021-11-03,8.0
2021-11-04,5.0
2021-11-05,9.0
2021-11-06,7.0
2021-11-07,6.0
2021-11-08,8.0
2021-11-09,8.0
2021-11-10,10.0
2021-11-11,11.0
2021-11-12,6.0
2021-11-13,5.0
2021-11-14,4.0
2021-11-15,5.0
2021-11-16,8.0
2021-11-17,11.0
2021-11-18,9.0
2021-11-19,10.0
2021-11-20,9.0
2021-11-21,9.0
2021-11-22,8.0
2021-11-23,13.0
2021-11-24,9.0
2021-11-25,9.0
2021-11-26,14.0
2021-11-27,7.0
2021-11-28,4.0
2021-11-29,9.0
2021-11-30,7.0
2021-12-01,9.0
2021-12-02,10.0
2021-12-03,12.0
2021-12-04,12.0
2021-12-05,11.0
2021-12-06,13.0
2021-12-07,10.0
2021-12-08,9.0
2021-12-09,14.0
2021-12-10,12.0
2021-12-11,9.0
2021-12-12,4.0
2021-12-13,7.0
2021-12-14,9.0
2021-12-15,8.0
2021-12-16,10.0
2021-12-17,9.0
2021-12-18,9.0
2021-12-19,11.0
2021-12-20,11.0
2021-12-21,12.0
2021-12-22,14.0
2021-12-23,15.0
2021-12-24,11.0
2021-12-25,30.0
2021-12-26,25.0
2021-12-27,22.0
2021-12-28,16.0
2021-12-29,10.0
2021-12-30,9.0
2021-12-31,10.0
2022-01-01,6.0
2022-01-02,5.0
2022-01-03,4.0
2022-01-04,3.0
2022-01-05,9.0
2022-01-06,13.0
2022-01-07,11.0
2022-01-08,10.0
2022-01-09,6.0
2022-01-10,7.0
2022-01-11,8.0
2022-01-12,9.0
2022-01-13,8.0
2022-01-14,7.0
2022-01-15,7.0
2022-01-16,9.0
2022-01-17,3.0
2022-01-18,6.0
2022-01-19,7.0
2022-01-20,9.0
2022-01-21,8.0
2022-01-22,6.0
2022-01-23,8.0
2022-01-24,11.0
2022-01-25,10.0
2022-01-26,12.0
2022-01-27,8.0
2022-01-28,
2022-01-29,
2022-01-30,
2022-01-31,
2022-02-01,13.0
2022-02-02,12.0
2022-02-03,13.0
2022-02-04,
2022-02-05,11.0
2022-02-06,13.0
2022-02-07,14.0
2022-02-08,13.0
2022-02-09,18.0
2022-02-10,21.0
2022-02-11,17.0
2022-02-12,23.0
2022-02-13,22.0
2022-02-14,20.0
2022-02-15,19.0
2022-02-16,15.0
2022-02-17,18.0
2022-02-18,22.0
2022-02-19,18.0
2022-02-20,10.0
2022-02-21,11.0
2022-02-22,8.0
2022-02-23,10.0
2022-02-24,11.0
2022-02-25,15.0
2022-02-26,10.0
2022-02-27,7.0
2022-02-28,9.0
2022-03-01,26.0
2022-03-02,12.0
2022-03-03,14.0
2022-03-04,12.0
2022-03-05,10.0
2022-03-06,11.0
2022-03-07,9.0
2022-03-08,13.0
2022-03-09,9.0
2022-03-10,11.0
2022-03-11,15.0
2022-03-12,19.0
2022-03-13,19.0
2022-03-14,22.0
2022-03-15,21.0
2022-03-16,23.0
2022-03-17,18.0
2022-03-18,16.0
2022-03-19,19.0
2022-03-20,19.0
2022-03-21,7.0
2022-03-22,11.0
2022-03-23,9.0
2022-03-24,10.0
2022-03-25,16.0
2022-03-26,22.0
2022-03-27,12.0
2022-03-28,23.0
2022-03-29,9.0
2022-03-30,8.0
2022-03-31,14.0
2022-04-01,21.0
2022-04-02,20.0
2022-04-03,9.0
2022-04-04,13.0
2022-04-05,22.0
2022-04-06,17.0
2022-04-07,19.0
2022-04-08,18.0
2022-04-09,24.0
2022-04-10,15.0
2022-04-11,10.0
2022-04-12,14.0
2022-04-13,22.0
2022-04-14,23.0
2022-04-15,26.0
2022-04-16,31.0
2022-04-17,29.0
2022-04-18,33.0
2022-04-19,27.0
2022-04-20,19.0
2022-04-21,30.0
2022-04-22,22.0
2022-04-23,40.0
2022-04-24,19.0
2022-04-25,5.0
2022-04-26,7.0
2022-04-27,18.0
2022-04-28,31.0
2022-04-29,36.0
2022-04-30,37.0
2022-05-01,28.0
2022-05-02,34.0
2022-05-03,40.0
2022-05-04,37.0
2022-05-05,55.0
2022-05-06,45.0
2022-05-07,56.0
2022-05-08,34.0
2022-05-09,43.0
2022-05-10,47.0
2022-05-11,52.0
2022-05-12,68.0
2022-05-13,44.0
2022-05-14,59.0
2022-05-15,55.0
2022-05-16,56.0
2022-05-17,74.0
2022-05-18,81.0
2022-05-19,70.0
2022-05-20,34.0
2022-05-21,24.0
2022-05-22,43.0
2022-05-23,31.0
2022-05-24,37.0
2022-05-25,32.0
2022-05-26,40.0
2022-05-27,75.0
2022-05-28,70.0
2022-05-29,41.0
2022-05-30,71.0
2022-05-31,86.0
2022-06-01,
2022-06-02,
2022-06-03,
2022-06-04,
2022-06-05,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-11,
2022-06-12,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-25,
2022-06-26,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-23,
2022-07-24,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-07-30,
2022-07-31,
2022-08-01,
2022-08-02,
