date,valid
2020-05-20,59.0
2020-05-21,26.0
2020-05-22,35.0
2020-05-23,51.0
2020-05-24,39.0
2020-05-25,27.0
2020-05-26,28.0
2020-05-27,35.0
2020-05-28,63.0
2020-05-29,41.0
2020-05-30,42.0
2020-05-31,54.0
2020-06-01,62.0
2020-06-02,88.0
2020-06-03,55.0
2020-06-04,49.0
2020-06-05,60.0
2020-06-06,76.0
2020-06-07,80.0
2020-06-08,63.0
2020-06-09,49.0
2020-06-10,64.0
2020-06-11,54.0
2020-06-12,25.0
2020-06-13,53.0
2020-06-14,54.0
2020-06-15,48.0
2020-06-16,46.0
2020-06-17,25.0
2020-06-18,54.0
2020-06-19,30.0
2020-06-20,27.0
2020-06-21,31.0
2020-06-22,32.0
2020-06-23,14.0
2020-06-24,15.0
2020-06-25,45.0
2020-06-26,33.0
2020-06-27,80.0
2020-06-28,70.0
2020-06-29,
2020-06-30,
2020-07-01,26.0
2020-07-02,39.0
2020-07-03,59.0
2020-07-04,13.0
2020-07-05,16.0
2020-07-06,53.0
2020-07-07,77.0
2020-07-08,28.0
2020-07-09,38.0
2020-07-10,
2020-07-11,33.0
2020-07-12,57.0
2020-07-13,58.0
2020-07-14,58.0
2020-07-15,33.0
2020-07-16,83.0
2020-07-17,79.0
2020-07-18,70.0
2020-07-19,43.0
2020-07-20,23.0
2020-07-21,25.0
2020-07-22,44.0
2020-07-23,56.0
2020-07-24,63.0
2020-07-25,106.0
2020-07-26,89.0
2020-07-27,22.0
2020-07-28,38.0
2020-07-29,84.0
2020-07-30,59.0
2020-07-31,91.0
2020-08-01,69.0
2020-08-02,41.0
2020-08-03,31.0
2020-08-04,39.0
2020-08-05,17.0
2020-08-06,22.0
2020-08-07,41.0
2020-08-08,60.0
2020-08-09,42.0
2020-08-10,12.0
2020-08-11,28.0
2020-08-12,38.0
2020-08-13,29.0
2020-08-14,18.0
2020-08-15,16.0
2020-08-16,38.0
2020-08-17,33.0
2020-08-18,56.0
2020-08-19,45.0
2020-08-20,56.0
2020-08-21,41.0
2020-08-22,51.0
2020-08-23,25.0
2020-08-24,16.0
2020-08-25,14.0
2020-08-26,19.0
2020-08-27,24.0
2020-08-28,17.0
2020-08-29,8.0
2020-08-30,24.0
2020-08-31,28.0
2020-09-01,37.0
2020-09-02,27.0
2020-09-03,30.0
2020-09-04,32.0
2020-09-05,30.0
2020-09-06,21.0
2020-09-07,18.0
2020-09-08,23.0
2020-09-09,16.0
2020-09-10,12.0
2020-09-11,12.0
2020-09-12,17.0
2020-09-13,13.0
2020-09-14,17.0
2020-09-15,19.0
2020-09-16,22.0
2020-09-17,16.0
2020-09-18,12.0
2020-09-19,11.0
2020-09-20,13.0
2020-09-21,18.0
2020-09-22,23.0
2020-09-23,23.0
2020-09-24,19.0
2020-09-25,12.0
2020-09-26,8.0
2020-09-27,13.0
2020-09-28,12.0
2020-09-29,9.0
2020-09-30,13.0
2020-10-01,11.0
2020-10-02,14.0
2020-10-03,12.0
2020-10-04,5.0
2020-10-05,11.0
2020-10-06,12.0
2020-10-07,10.0
2020-10-08,11.0
2020-10-09,11.0
2020-10-10,9.0
2020-10-11,9.0
2020-10-12,8.0
2020-10-13,12.0
2020-10-14,14.0
2020-10-15,16.0
2020-10-16,12.0
2020-10-17,16.0
2020-10-18,11.0
2020-10-19,7.0
2020-10-20,7.0
2020-10-21,12.0
2020-10-22,11.0
2020-10-23,10.0
2020-10-24,7.0
2020-10-25,5.0
2020-10-26,8.0
2020-10-27,7.0
2020-10-28,5.0
2020-10-29,8.0
2020-10-30,12.0
2020-10-31,14.0
2020-11-01,11.0
2020-11-02,11.0
2020-11-03,13.0
2020-11-04,10.0
2020-11-05,8.0
2020-11-06,14.0
2020-11-07,20.0
2020-11-08,
2020-11-09,10.0
2020-11-10,12.0
2020-11-11,11.0
2020-11-12,10.0
2020-11-13,12.0
2020-11-14,6.0
2020-11-15,8.0
2020-11-16,9.0
2020-11-17,12.0
2020-11-18,11.0
2020-11-19,9.0
2020-11-20,5.0
2020-11-21,7.0
2020-11-22,9.0
2020-11-23,6.0
2020-11-24,6.0
2020-11-25,7.0
2020-11-26,8.0
2020-11-27,12.0
2020-11-28,8.0
2020-11-29,6.0
2020-11-30,7.0
2020-12-01,12.0
2020-12-02,9.0
2020-12-03,
2020-12-04,
2020-12-05,12.0
2020-12-06,12.0
2020-12-07,9.0
2020-12-08,7.0
2020-12-09,9.0
2020-12-10,7.0
2020-12-11,6.0
2020-12-12,6.0
2020-12-13,6.0
2020-12-14,6.0
2020-12-15,5.0
2020-12-16,11.0
2020-12-17,10.0
2020-12-18,6.0
2020-12-19,7.0
2020-12-20,6.0
2020-12-21,8.0
2020-12-22,11.0
2020-12-23,10.0
2020-12-24,7.0
2020-12-25,7.0
2020-12-26,7.0
2020-12-27,8.0
2020-12-28,6.0
2020-12-29,6.0
2020-12-30,5.0
2020-12-31,11.0
2021-01-01,12.0
2021-01-02,10.0
2021-01-03,9.0
2021-01-04,7.0
2021-01-05,12.0
2021-01-06,13.0
2021-01-07,10.0
2021-01-08,10.0
2021-01-09,9.0
2021-01-10,4.0
2021-01-11,6.0
2021-01-12,7.0
2021-01-13,10.0
2021-01-14,12.0
2021-01-15,7.0
2021-01-16,8.0
2021-01-17,11.0
2021-01-18,12.0
2021-01-19,13.0
2021-01-20,12.0
2021-01-21,10.0
2021-01-22,9.0
2021-01-23,7.0
2021-01-24,6.0
2021-01-25,8.0
2021-01-26,12.0
2021-01-27,12.0
2021-01-28,13.0
2021-01-29,9.0
2021-01-30,6.0
2021-01-31,3.0
2021-02-01,5.0
2021-02-02,7.0
2021-02-03,11.0
2021-02-04,11.0
2021-02-05,9.0
2021-02-06,8.0
2021-02-07,9.0
2021-02-08,9.0
2021-02-09,12.0
2021-02-10,10.0
2021-02-11,8.0
2021-02-12,
2021-02-13,
2021-02-14,9.0
2021-02-15,10.0
2021-02-16,
2021-02-17,
2021-02-18,
2021-02-19,
2021-02-20,
2021-02-21,
2021-02-22,
2021-02-23,8.0
2021-02-24,9.0
2021-02-25,11.0
2021-02-26,10.0
2021-02-27,10.0
2021-02-28,6.0
2021-03-01,9.0
2021-03-02,10.0
2021-03-03,10.0
2021-03-04,9.0
2021-03-05,9.0
2021-03-06,8.0
2021-03-07,10.0
2021-03-08,9.0
2021-03-09,12.0
2021-03-10,12.0
2021-03-11,9.0
2021-03-12,8.0
2021-03-13,8.0
2021-03-14,7.0
2021-03-15,5.0
2021-03-16,8.0
2021-03-17,8.0
2021-03-18,8.0
2021-03-19,7.0
2021-03-20,5.0
2021-03-21,3.0
2021-03-22,11.0
2021-03-23,13.0
2021-03-24,18.0
2021-03-25,8.0
2021-03-26,12.0
2021-03-27,12.0
2021-03-28,10.0
2021-03-29,14.0
2021-03-30,14.0
2021-03-31,30.0
2021-04-01,27.0
2021-04-02,17.0
2021-04-03,9.0
2021-04-04,9.0
2021-04-05,12.0
2021-04-06,11.0
2021-04-07,19.0
2021-04-08,20.0
2021-04-09,13.0
2021-04-10,10.0
2021-04-11,10.0
2021-04-12,11.0
2021-04-13,14.0
2021-04-14,17.0
2021-04-15,17.0
2021-04-16,22.0
2021-04-17,10.0
2021-04-18,21.0
2021-04-19,17.0
2021-04-20,12.0
2021-04-21,4.0
2021-04-22,7.0
2021-04-23,9.0
2021-04-24,16.0
2021-04-25,12.0
2021-04-26,18.0
2021-04-27,22.0
2021-04-28,22.0
2021-04-29,23.0
2021-04-30,36.0
2021-05-01,20.0
2021-05-02,31.0
2021-05-03,30.0
2021-05-04,29.0
2021-05-05,19.0
2021-05-06,31.0
2021-05-07,23.0
2021-05-08,20.0
2021-05-09,17.0
2021-05-10,28.0
2021-05-11,23.0
2021-05-12,35.0
2021-05-13,59.0
2021-05-14,59.0
2021-05-15,54.0
2021-05-16,57.0
2021-05-17,36.0
2021-05-18,40.0
2021-05-19,30.0
2021-05-20,18.0
2021-05-21,17.0
2021-05-22,10.0
2021-05-23,16.0
2021-05-24,23.0
2021-05-25,25.0
2021-05-26,26.0
2021-05-27,29.0
2021-05-28,24.0
2021-05-29,18.0
2021-05-30,19.0
2021-05-31,24.0
2021-06-01,28.0
2021-06-02,24.0
2021-06-03,23.0
2021-06-04,15.0
2021-06-05,11.0
2021-06-06,23.0
2021-06-07,19.0
2021-06-08,30.0
2021-06-09,28.0
2021-06-10,15.0
2021-06-11,33.0
2021-06-12,51.0
2021-06-13,39.0
2021-06-14,34.0
2021-06-15,43.0
2021-06-16,46.0
2021-06-17,54.0
2021-06-18,62.0
2021-06-19,56.0
2021-06-20,97.0
2021-06-21,57.0
2021-06-22,39.0
2021-06-23,34.0
2021-06-24,55.0
2021-06-25,44.0
2021-06-26,27.0
2021-06-27,60.0
2021-06-28,62.0
2021-06-29,87.0
2021-06-30,90.0
2021-07-01,62.0
2021-07-02,24.0
2021-07-03,57.0
2021-07-04,67.0
2021-07-05,50.0
2021-07-06,52.0
2021-07-07,38.0
2021-07-08,46.0
2021-07-09,39.0
2021-07-10,34.0
2021-07-11,42.0
2021-07-12,49.0
2021-07-13,33.0
2021-07-14,26.0
2021-07-15,24.0
2021-07-16,22.0
2021-07-17,29.0
2021-07-18,38.0
2021-07-19,33.0
2021-07-20,39.0
2021-07-21,41.0
2021-07-22,32.0
2021-07-23,30.0
2021-07-24,32.0
2021-07-25,16.0
2021-07-26,7.0
2021-07-27,15.0
2021-07-28,28.0
2021-07-29,29.0
2021-07-30,26.0
2021-07-31,27.0
2021-08-01,28.0
2021-08-02,25.0
2021-08-03,26.0
2021-08-04,25.0
2021-08-05,37.0
2021-08-06,31.0
2021-08-07,19.0
2021-08-08,23.0
2021-08-09,18.0
2021-08-10,23.0
2021-08-11,52.0
2021-08-12,45.0
2021-08-13,95.0
2021-08-14,78.0
2021-08-15,93.0
2021-08-16,59.0
2021-08-17,26.0
2021-08-18,
2021-08-19,
2021-08-20,30.0
2021-08-21,30.0
2021-08-22,14.0
2021-08-23,25.0
2021-08-24,20.0
2021-08-25,21.0
2021-08-26,22.0
2021-08-27,50.0
2021-08-28,49.0
2021-08-29,20.0
2021-08-30,15.0
2021-08-31,19.0
2021-09-01,22.0
2021-09-02,23.0
2021-09-03,14.0
2021-09-04,17.0
2021-09-05,13.0
2021-09-06,5.0
2021-09-07,14.0
2021-09-08,22.0
2021-09-09,25.0
2021-09-10,25.0
2021-09-11,15.0
2021-09-12,5.0
2021-09-13,20.0
2021-09-14,14.0
2021-09-15,19.0
2021-09-16,15.0
2021-09-17,14.0
2021-09-18,19.0
2021-09-19,12.0
2021-09-20,12.0
2021-09-21,12.0
2021-09-22,13.0
2021-09-23,16.0
2021-09-24,15.0
2021-09-25,11.0
2021-09-26,9.0
2021-09-27,11.0
2021-09-28,13.0
2021-09-29,11.0
2021-09-30,7.0
2021-10-01,5.0
2021-10-02,3.0
2021-10-03,10.0
2021-10-04,10.0
2021-10-05,11.0
2021-10-06,11.0
2021-10-07,11.0
2021-10-08,11.0
2021-10-09,11.0
2021-10-10,9.0
2021-10-11,12.0
2021-10-12,9.0
2021-10-13,6.0
2021-10-14,4.0
2021-10-15,8.0
2021-10-16,8.0
2021-10-17,8.0
2021-10-18,7.0
2021-10-19,8.0
2021-10-20,12.0
2021-10-21,15.0
2021-10-22,11.0
2021-10-23,7.0
2021-10-24,7.0
2021-10-25,7.0
2021-10-26,8.0
2021-10-27,8.0
2021-10-28,12.0
2021-10-29,11.0
2021-10-30,10.0
2021-10-31,11.0
2021-11-01,9.0
2021-11-02,8.0
2021-11-03,6.0
2021-11-04,6.0
2021-11-05,11.0
2021-11-06,8.0
2021-11-07,10.0
2021-11-08,8.0
2021-11-09,8.0
2021-11-10,7.0
2021-11-11,10.0
2021-11-12,7.0
2021-11-13,3.0
2021-11-14,5.0
2021-11-15,5.0
2021-11-16,6.0
2021-11-17,11.0
2021-11-18,6.0
2021-11-19,7.0
2021-11-20,9.0
2021-11-21,7.0
2021-11-22,8.0
2021-11-23,9.0
2021-11-24,5.0
2021-11-25,7.0
2021-11-26,8.0
2021-11-27,4.0
2021-11-28,6.0
2021-11-29,7.0
2021-11-30,5.0
2021-12-01,5.0
2021-12-02,10.0
2021-12-03,11.0
2021-12-04,9.0
2021-12-05,10.0
2021-12-06,9.0
2021-12-07,5.0
2021-12-08,7.0
2021-12-09,10.0
2021-12-10,7.0
2021-12-11,3.0
2021-12-12,3.0
2021-12-13,5.0
2021-12-14,5.0
2021-12-15,8.0
2021-12-16,5.0
2021-12-17,6.0
2021-12-18,7.0
2021-12-19,10.0
2021-12-20,9.0
2021-12-21,10.0
2021-12-22,14.0
2021-12-23,11.0
2021-12-24,9.0
2021-12-25,14.0
2021-12-26,17.0
2021-12-27,17.0
2021-12-28,11.0
2021-12-29,8.0
2021-12-30,7.0
2021-12-31,8.0
2022-01-01,3.0
2022-01-02,3.0
2022-01-03,3.0
2022-01-04,4.0
2022-01-05,7.0
2022-01-06,8.0
2022-01-07,8.0
2022-01-08,7.0
2022-01-09,5.0
2022-01-10,6.0
2022-01-11,6.0
2022-01-12,5.0
2022-01-13,6.0
2022-01-14,6.0
2022-01-15,7.0
2022-01-16,6.0
2022-01-17,4.0
2022-01-18,6.0
2022-01-19,7.0
2022-01-20,8.0
2022-01-21,8.0
2022-01-22,4.0
2022-01-23,7.0
2022-01-24,
2022-01-25,6.0
2022-01-26,16.0
2022-01-27,
2022-01-28,8.0
2022-01-29,8.0
2022-01-30,10.0
2022-01-31,10.0
2022-02-01,7.0
2022-02-02,6.0
2022-02-03,5.0
2022-02-04,6.0
2022-02-05,8.0
2022-02-06,10.0
2022-02-07,9.0
2022-02-08,8.0
2022-02-09,13.0
2022-02-10,12.0
2022-02-11,19.0
2022-02-12,21.0
2022-02-13,
2022-02-14,
2022-02-15,12.0
2022-02-16,
2022-02-17,16.0
2022-02-18,15.0
2022-02-19,12.0
2022-02-20,4.0
2022-02-21,3.0
2022-02-22,5.0
2022-02-23,
2022-02-24,5.0
2022-02-25,9.0
2022-02-26,5.0
2022-02-27,3.0
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,8.0
2022-03-05,8.0
2022-03-06,8.0
2022-03-07,6.0
2022-03-08,7.0
2022-03-09,7.0
2022-03-10,11.0
2022-03-11,11.0
2022-03-12,14.0
2022-03-13,15.0
2022-03-14,20.0
2022-03-15,15.0
2022-03-16,15.0
2022-03-17,12.0
2022-03-18,11.0
2022-03-19,14.0
2022-03-20,14.0
2022-03-21,6.0
2022-03-22,8.0
2022-03-23,9.0
2022-03-24,7.0
2022-03-25,13.0
2022-03-26,15.0
2022-03-27,11.0
2022-03-28,16.0
2022-03-29,9.0
2022-03-30,8.0
2022-03-31,15.0
2022-04-01,19.0
2022-04-02,17.0
2022-04-03,5.0
2022-04-04,8.0
2022-04-05,14.0
2022-04-06,12.0
2022-04-07,12.0
2022-04-08,10.0
2022-04-09,12.0
2022-04-10,8.0
2022-04-11,7.0
2022-04-12,12.0
2022-04-13,16.0
2022-04-14,13.0
2022-04-15,10.0
2022-04-16,20.0
2022-04-17,21.0
2022-04-18,20.0
2022-04-19,23.0
2022-04-20,14.0
2022-04-21,25.0
2022-04-22,18.0
2022-04-23,38.0
2022-04-24,23.0
2022-04-25,4.0
2022-04-26,
2022-04-27,
2022-04-28,12.0
2022-04-29,23.0
2022-04-30,25.0
2022-05-01,22.0
2022-05-02,31.0
2022-05-03,26.0
2022-05-04,29.0
2022-05-05,33.0
2022-05-06,38.0
2022-05-07,35.0
2022-05-08,28.0
2022-05-09,29.0
2022-05-10,38.0
2022-05-11,49.0
2022-05-12,62.0
2022-05-13,37.0
2022-05-14,43.0
2022-05-15,40.0
2022-05-16,47.0
2022-05-17,44.0
2022-05-18,56.0
2022-05-19,64.0
2022-05-20,53.0
2022-05-21,24.0
2022-05-22,44.0
2022-05-23,52.0
2022-05-24,39.0
2022-05-25,14.0
2022-05-26,22.0
2022-05-27,33.0
2022-05-28,29.0
2022-05-29,35.0
2022-05-30,63.0
2022-05-31,68.0
2022-06-01,
2022-06-02,
2022-06-03,
2022-06-04,
2022-06-05,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-11,
2022-06-12,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-25,
2022-06-26,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-23,
2022-07-24,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-07-30,
2022-07-31,
2022-08-01,
2022-08-02,
2022-08-03,
2022-08-04,
2022-08-05,
2022-08-06,
2022-08-07,
2022-08-08,
